user_id,timestamp_unix,morph_id,morph_switch_counter,source_url,destination_url,morph_assignment,context,outcome_var,timestamp_Clickstream,time_lead,time_diff,price,bounce,total_clicks,condition,condition_reassigned,outcome_addTo,Cumul_outcome_addTo,Tlength,IND,lastT,trolley_dummy,est_state_2ST,prob_state1_2ST,prob_state2_2ST,est_state_2SNT,prob_state1_2SNT,prob_state2_2SNT 
93yTjop7RGib9qmdNMCOXNI9OD1hhAV,1619603910,1,4,https://xlarge.rsm.nl/phone-shop/#/products/11,https://xlarge.rsm.nl/phone-shop/#/add-to-comparison,NA,{comparison:[{id:11;fullName:iPhone SE 64GB Mobile Phone - Black;price:399}];linkLocation:product-detail},0,2021-04-28T09:58:30Z,2021-04-28T09:58:34Z,4.128999949,399,0,13,1,1,1,1,4,34,0,0,1,0.56,0.44,1,0.63,0.37
93yTjop7RGib9qmdNMCOXNI9OD1hhAV,1619603915,1,5,https://xlarge.rsm.nl/phone-shop/#/products/11,https://xlarge.rsm.nl/phone-shop/#/products,NA,{linkLocation:top-navigation},0,2021-04-28T09:58:34Z,2021-04-28T09:58:34Z,0.006000042,399,0,13,1,1,0,1,5,34,0,0,2,0.5,0.5,1,0.59,0.41
93yTjop7RGib9qmdNMCOXNI9OD1hhAV,1619603915,1,6,https://xlarge.rsm.nl/phone-shop/#/products,https://xlarge.rsm.nl/phone-shop/#/products/filter,NA,[],0,2021-04-28T09:58:34Z,2021-04-28T09:58:41Z,6.654999971,399,0,13,1,1,0,1,6,34,0,0,2,0.45,0.55,1,0.56,0.44
93yTjop7RGib9qmdNMCOXNI9OD1hhAV,1619603921,1,7,https://xlarge.rsm.nl/phone-shop/#/products,https://xlarge.rsm.nl/phone-shop/#/add-to-comparison,Random morph assigned to this token (Morph re-calculated),{comparison:[{id:11;fullName:iPhone SE 64GB Mobile Phone - Black;price:399};{id:10;fullName:Sony Xperia 10 II Mobile Phone - Black;price:319.95}];linkLocation:product-overview},0,2021-04-28T09:58:41Z,2021-04-28T09:58:45Z,4.118000031,399,0,13,1,1,1,1,7,34,0,0,2,0.41,0.59,1,0.53,0.47
93yTjop7RGib9qmdNMCOXNI9OD1hhAV,1619603925,1,8,https://xlarge.rsm.nl/phone-shop/#/products,https://xlarge.rsm.nl/phone-shop/#/add-to-comparison,NA,{comparison:[{id:11;fullName:iPhone SE 64GB Mobile Phone - Black;price:399};{id:10;fullName:Sony Xperia 10 II Mobile Phone - Black;price:319.95};{id:13;fullName:Huawei P40 Lite 5G 128GB Mobile Phone - Black;price:379.95}];linkLocation:product-overview},0,2021-04-28T09:58:45Z,2021-04-28T09:58:47Z,2.103999853,399,0,13,1,1,1,1,8,34,0,0,2,0.38,0.62,1,0.51,0.49
93yTjop7RGib9qmdNMCOXNI9OD1hhAV,1619603928,1,9,https://xlarge.rsm.nl/phone-shop/#/products,https://xlarge.rsm.nl/phone-shop/#/comparison,NA,{comparison:[{id:11;fullName:iPhone SE 64GB Mobile Phone - Black;price:399};{id:10;fullName:Sony Xperia 10 II Mobile Phone - Black;price:319.95};{id:13;fullName:Huawei P40 Lite 5G 128GB Mobile Phone - Black;price:379.95}];linkLocation:top-navigation},0,2021-04-28T09:58:47Z,2021-04-28T09:59:03Z,15.9920001,399,0,13,1,1,0,1,9,34,0,0,2,0.35,0.65,2,0.49,0.51
93yTjop7RGib9qmdNMCOXNI9OD1hhAV,1619603944,1,10,https://xlarge.rsm.nl/phone-shop/#/comparison,https://xlarge.rsm.nl/phone-shop/#/products/11,NA,{linkLocation:comparison},0,2021-04-28T09:59:03Z,2021-04-28T09:59:06Z,2.792000055,399,0,13,1,1,0,1,10,34,0,0,2,0.32,0.68,2,0.48,0.52
93yTjop7RGib9qmdNMCOXNI9OD1hhAV,1619603946,1,11,https://xlarge.rsm.nl/phone-shop/#/products/11,https://xlarge.rsm.nl/phone-shop/#/add-to-trolley,NA,{trolley:{id:11;fullName:iPhone SE 64GB Mobile Phone - Black;price:399};linkLocation:product-detail},0,2021-04-28T09:59:06Z,2021-04-28T09:59:10Z,4.652999878,399,0,13,1,1,0,1,11,34,0,0,2,0.3,0.7,2,0.47,0.53
93yTjop7RGib9qmdNMCOXNI9OD1hhAV,1619603951,1,12,https://xlarge.rsm.nl/phone-shop/#/products/11,https://xlarge.rsm.nl/phone-shop/#/trolley,NA,{trolley:{id:11;fullName:iPhone SE 64GB Mobile Phone - Black;price:399};linkLocation:top-navigation},0,2021-04-28T09:59:10Z,2021-04-28T09:59:37Z,26.81800008,399,0,13,1,1,0,1,12,34,1,1,2,0.01,0.99,2,0.01,0.99
9BG572NYZGsYIYxYuqAf2uAxghwt8OD,1619603939,1,1,https://xlarge.rsm.nl/phone-shop/#/,https://xlarge.rsm.nl/phone-shop/#/products,NA,{linkLocation:top-navigation},0,2021-04-28T09:58:59Z,2021-04-28T09:58:59Z,0.046000004,159.99,0,7,1,1,0,0,1,35,0,0,1,1,0,1,1,0
9BG572NYZGsYIYxYuqAf2uAxghwt8OD,1619603939,1,2,https://xlarge.rsm.nl/phone-shop/#/products,https://xlarge.rsm.nl/phone-shop/#/products/filter,NA,[],0,2021-04-28T09:58:59Z,2021-04-28T09:59:31Z,32.93599987,159.99,0,7,1,1,0,0,2,35,0,0,1,0.78,0.22,1,0.8,0.2
9BG572NYZGsYIYxYuqAf2uAxghwt8OD,1619603972,1,3,https://xlarge.rsm.nl/phone-shop/#/products,https://xlarge.rsm.nl/phone-shop/#/add-to-trolley,NA,{trolley:{id:12;fullName:Motorola G9 Power 128GB Mobile Phone - Blue;price:159.99};linkLocation:product-overview},0,2021-04-28T09:59:31Z,2021-04-28T09:59:39Z,7.493000031,159.99,0,7,1,1,0,0,3,35,0,0,1,0.62,0.38,1,0.68,0.32
9BG572NYZGsYIYxYuqAf2uAxghwt8OD,1619603979,1,4,https://xlarge.rsm.nl/phone-shop/#/products,https://xlarge.rsm.nl/phone-shop/#/add-to-comparison,NA,{comparison:[{id:12;fullName:Motorola G9 Power 128GB Mobile Phone - Blue;price:159.99}];linkLocation:product-overview},0,2021-04-28T09:59:39Z,2021-04-28T09:59:41Z,1.777999878,159.99,0,7,1,1,1,1,4,35,0,0,1,0.55,0.45,1,0.63,0.37
9BG572NYZGsYIYxYuqAf2uAxghwt8OD,1619603981,1,5,https://xlarge.rsm.nl/phone-shop/#/products,https://xlarge.rsm.nl/phone-shop/#/remove-from-comparison,NA,{comparison:[];linkLocation:product-overview},0,2021-04-28T09:59:41Z,2021-04-28T10:00:04Z,23.0150001,159.99,0,7,1,1,0,1,5,35,0,0,2,0.5,0.5,1,0.58,0.42
9BG572NYZGsYIYxYuqAf2uAxghwt8OD,1619604004,1,6,https://xlarge.rsm.nl/phone-shop/#/products,https://xlarge.rsm.nl/phone-shop/#/trolley,NA,{trolley:{id:12;fullName:Motorola G9 Power 128GB Mobile Phone - Blue;price:159.99};linkLocation:top-navigation},0,2021-04-28T10:00:04Z,2021-04-28T10:00:39Z,35.24499989,159.99,0,7,1,1,0,1,6,35,1,1,2,0.02,0.98,2,0.02,0.98
9dJxBzAj09Xt8cWg4fzyEDifwmLwLN,1619687821,1,1,https://xlarge.rsm.nl/phone-shop/#/,https://xlarge.rsm.nl/phone-shop/#/suggestions/media,NA,{linkLocation:home-suggestions-link},0,2021-04-29T09:17:00Z,2021-04-29T09:17:00Z,0.024000168,319,0,5,1,1,0,0,1,36,0,0,1,1,0,1,1,0
9dJxBzAj09Xt8cWg4fzyEDifwmLwLN,1619687821,1,2,https://xlarge.rsm.nl/phone-shop/#/products,https://xlarge.rsm.nl/phone-shop/#/products/filter,NA,[],0,2021-04-29T09:17:00Z,2021-04-29T09:17:26Z,25.76899981,319,0,5,1,1,0,0,2,36,0,0,1,0.78,0.22,1,0.8,0.2
9dJxBzAj09Xt8cWg4fzyEDifwmLwLN,1619687847,1,3,https://xlarge.rsm.nl/phone-shop/#/suggestions/media,https://xlarge.rsm.nl/phone-shop/#/add-to-trolley,NA,{trolley:{id:1;fullName:Samsung Galaxy A42 5G 128GB Mobile Phone - White;price:319};linkLocation:product-overview},0,2021-04-29T09:17:26Z,2021-04-29T09:17:38Z,11.85600019,319,0,5,1,1,0,0,3,36,0,0,1,0.62,0.38,1,0.68,0.32
9dJxBzAj09Xt8cWg4fzyEDifwmLwLN,1619687858,1,4,https://xlarge.rsm.nl/phone-shop/#/suggestions/media,https://xlarge.rsm.nl/phone-shop/#/trolley,NA,{trolley:{id:1;fullName:Samsung Galaxy A42 5G 128GB Mobile Phone - White;price:319};linkLocation:top-navigation},0,2021-04-29T09:17:38Z,2021-04-29T09:18:22Z,43.52599978,319,0,5,1,1,0,0,4,36,1,1,2,0.02,0.98,2,0.02,0.98
9mjBSgRXL3XINaroIfkhBBHrY5nVDP4,1619602073,1,1,https://xlarge.rsm.nl/phone-shop/#/,https://xlarge.rsm.nl/phone-shop/#/products,NA,{linkLocation:top-navigation},0,2021-04-28T09:27:52Z,2021-04-28T09:27:52Z,0.007999897,0,1,12,1,1,0,0,1,37,0,0,1,1,0,1,1,0
9mjBSgRXL3XINaroIfkhBBHrY5nVDP4,1619602073,1,2,https://xlarge.rsm.nl/phone-shop/#/products,https://xlarge.rsm.nl/phone-shop/#/products/filter,NA,[],0,2021-04-28T09:27:52Z,2021-04-28T09:28:21Z,28.602,0,1,12,1,1,0,0,2,37,0,0,1,0.79,0.21,1,0.81,0.19
9mjBSgRXL3XINaroIfkhBBHrY5nVDP4,1619602101,1,3,https://xlarge.rsm.nl/phone-shop/#/products,https://xlarge.rsm.nl/phone-shop/#/products/11,NA,{linkLocation:products-overview-grid},0,2021-04-28T09:28:21Z,2021-04-28T09:28:37Z,16.69200015,0,1,12,1,1,0,0,3,37,0,0,1,0.63,0.37,1,0.68,0.32
9mjBSgRXL3XINaroIfkhBBHrY5nVDP4,1619602118,1,4,https://xlarge.rsm.nl/phone-shop/#/products/11,https://xlarge.rsm.nl/phone-shop/#/products,NA,{linkLocation:top-navigation},0,2021-04-28T09:28:37Z,2021-04-28T09:28:37Z,0.006000042,0,1,12,1,1,0,0,4,37,0,0,1,0.51,0.49,1,0.6,0.4
9mjBSgRXL3XINaroIfkhBBHrY5nVDP4,1619602118,1,5,https://xlarge.rsm.nl/phone-shop/#/products,https://xlarge.rsm.nl/phone-shop/#/products/filter,NA,[],0,2021-04-28T09:28:37Z,2021-04-28T09:30:29Z,111.4629998,0,1,12,1,1,0,0,5,37,0,0,2,0.42,0.58,1,0.54,0.46
9mjBSgRXL3XINaroIfkhBBHrY5nVDP4,1619602229,1,6,https://xlarge.rsm.nl/phone-shop/#/products,https://xlarge.rsm.nl/phone-shop/#/products/7,NA,{linkLocation:products-overview-grid},0,2021-04-28T09:30:29Z,2021-04-28T09:31:17Z,47.57300019,0,1,12,1,1,0,0,6,37,0,0,2,0.35,0.65,1,0.5,0.5
9mjBSgRXL3XINaroIfkhBBHrY5nVDP4,1619602277,1,7,https://xlarge.rsm.nl/phone-shop/#/products/7,https://xlarge.rsm.nl/phone-shop/#/products,Random morph assigned to this token (Morph re-calculated),{linkLocation:top-navigation},0,2021-04-28T09:31:17Z,2021-04-28T09:31:17Z,0.004999876,0,1,12,1,1,0,0,7,37,0,0,2,0.3,0.7,2,0.47,0.53
9mjBSgRXL3XINaroIfkhBBHrY5nVDP4,1619602277,1,8,https://xlarge.rsm.nl/phone-shop/#/products,https://xlarge.rsm.nl/phone-shop/#/products/filter,NA,[],0,2021-04-28T09:31:17Z,2021-04-28T09:31:29Z,12.94799995,0,1,12,1,1,0,0,8,37,0,0,2,0.25,0.75,2,0.45,0.55
9mjBSgRXL3XINaroIfkhBBHrY5nVDP4,1619602290,1,9,https://xlarge.rsm.nl/phone-shop/#/products,https://xlarge.rsm.nl/phone-shop/#/products/4,NA,{linkLocation:products-overview-grid},0,2021-04-28T09:31:29Z,2021-04-28T09:31:38Z,8.919000149,0,1,12,1,1,0,0,9,37,0,0,2,0.21,0.79,2,0.44,0.56
9mjBSgRXL3XINaroIfkhBBHrY5nVDP4,1619602299,1,10,https://xlarge.rsm.nl/phone-shop/#/products/4,https://xlarge.rsm.nl/phone-shop/#/products,NA,{linkLocation:top-navigation},0,2021-04-28T09:31:38Z,2021-04-28T09:31:38Z,0.004999876,0,1,12,1,1,0,0,10,37,0,0,2,0.18,0.82,2,0.43,0.57
9mjBSgRXL3XINaroIfkhBBHrY5nVDP4,1619602299,1,11,https://xlarge.rsm.nl/phone-shop/#/products,https://xlarge.rsm.nl/phone-shop/#/products/filter,NA,[],0,2021-04-28T09:31:38Z,2021-04-28T09:32:04Z,26.00900006,0,1,12,1,1,0,0,11,37,0,0,2,0.15,0.85,2,0.42,0.58
9mjBSgRXL3XINaroIfkhBBHrY5nVDP4,1619602325,1,12,https://xlarge.rsm.nl/phone-shop/#/products,https://erasmusuniversity.eu.qualtrics.com/jfe/form/SV_3kDghNxYERnfJ7D?storeid=9mjBSgR-XL3XINaroIfkhBBHrY5nVDP4,NA,{linkLocation:footer},0,2021-04-28T09:32:04Z,2021-04-28T09:32:04Z,0,0,1,12,1,1,0,0,12,37,1,0,2,0,1,2,0.01,0.99
9p0JcBs33QIw57IPzed5fdDp9821LzqD,1619602004,1,1,https://xlarge.rsm.nl/phone-shop/#/,https://xlarge.rsm.nl/phone-shop/#/products,NA,{linkLocation:top-navigation},0,2021-04-28T09:26:44Z,2021-04-28T09:26:44Z,0.00999999,159.99,0,5,1,1,0,0,1,38,0,0,1,1,0,1,1,0
9p0JcBs33QIw57IPzed5fdDp9821LzqD,1619602004,1,2,https://xlarge.rsm.nl/phone-shop/#/products,https://xlarge.rsm.nl/phone-shop/#/products/filter,NA,[],0,2021-04-28T09:26:44Z,2021-04-28T09:28:10Z,85.87000012,159.99,0,5,1,1,0,0,2,38,0,0,1,0.78,0.22,1,0.81,0.19
9p0JcBs33QIw57IPzed5fdDp9821LzqD,1619602090,1,3,https://xlarge.rsm.nl/phone-shop/#/products,https://xlarge.rsm.nl/phone-shop/#/add-to-trolley,NA,{trolley:{id:12;fullName:Motorola G9 Power 128GB Mobile Phone - Blue;price:159.99};linkLocation:product-overview},0,2021-04-28T09:28:10Z,2021-04-28T09:28:18Z,8.303999901,159.99,0,5,1,1,0,0,3,38,0,0,1,0.62,0.38,1,0.68,0.32
9p0JcBs33QIw57IPzed5fdDp9821LzqD,1619602099,1,4,https://xlarge.rsm.nl/phone-shop/#/products,https://xlarge.rsm.nl/phone-shop/#/trolley,NA,{trolley:{id:12;fullName:Motorola G9 Power 128GB Mobile Phone - Blue;price:159.99};linkLocation:top-navigation},0,2021-04-28T09:28:18Z,2021-04-28T09:28:28Z,9.451999903,159.99,0,5,1,1,0,0,4,38,1,1,2,0.02,0.98,2,0.02,0.98
9pHP8z5dTWqWHkQIJkCb9QWXJvzLnBm,1619687208,1,1,https://xlarge.rsm.nl/phone-shop/#/,https://xlarge.rsm.nl/phone-shop/#/products,NA,{linkLocation:top-navigation},0,2021-04-29T09:06:47Z,2021-04-29T09:06:47Z,0.039000034,0,1,12,1,1,0,0,1,39,0,0,1,1,0,1,1,0
9pHP8z5dTWqWHkQIJkCb9QWXJvzLnBm,1619687208,1,2,https://xlarge.rsm.nl/phone-shop/#/products,https://xlarge.rsm.nl/phone-shop/#/products/filter,NA,[],0,2021-04-29T09:06:47Z,2021-04-29T09:06:55Z,7.813999891,0,1,12,1,1,0,0,2,39,0,0,1,0.78,0.22,1,0.81,0.19
9pHP8z5dTWqWHkQIJkCb9QWXJvzLnBm,1619687216,1,3,https://xlarge.rsm.nl/phone-shop/#/products,https://xlarge.rsm.nl/phone-shop/#/products/11,NA,{linkLocation:products-overview-grid},0,2021-04-29T09:06:55Z,2021-04-29T09:07:10Z,15.45600009,0,1,12,1,1,0,0,3,39,0,0,1,0.63,0.37,1,0.68,0.32
9pHP8z5dTWqWHkQIJkCb9QWXJvzLnBm,1619687231,1,4,https://xlarge.rsm.nl/phone-shop/#/products/11,https://xlarge.rsm.nl/phone-shop/#/add-to-comparison,NA,{comparison:[{id:11;fullName:iPhone SE 64GB Mobile Phone - Black;price:399}];linkLocation:product-detail},0,2021-04-29T09:07:10Z,2021-04-29T09:07:13Z,2.575999975,0,1,12,1,1,1,1,4,39,0,0,1,0.56,0.44,1,0.63,0.37
9pHP8z5dTWqWHkQIJkCb9QWXJvzLnBm,1619687234,1,5,https://xlarge.rsm.nl/phone-shop/#/products/11,https://xlarge.rsm.nl/phone-shop/#/products,NA,{linkLocation:top-navigation},0,2021-04-29T09:07:13Z,2021-04-29T09:07:13Z,0.009000063,0,1,12,1,1,0,1,5,39,0,0,1,0.5,0.5,1,0.59,0.41
9pHP8z5dTWqWHkQIJkCb9QWXJvzLnBm,1619687234,1,6,https://xlarge.rsm.nl/phone-shop/#/products,https://xlarge.rsm.nl/phone-shop/#/products/filter,NA,[],0,2021-04-29T09:07:13Z,2021-04-29T09:07:20Z,6.842000008,0,1,12,1,1,0,1,6,39,0,0,2,0.46,0.54,1,0.56,0.44
9pHP8z5dTWqWHkQIJkCb9QWXJvzLnBm,1619687240,1,7,https://xlarge.rsm.nl/phone-shop/#/products,https://xlarge.rsm.nl/phone-shop/#/products/10,Random morph assigned to this token (Morph re-calculated),{linkLocation:products-overview-grid},0,2021-04-29T09:07:20Z,2021-04-29T09:07:34Z,14.36099982,0,1,12,1,1,0,1,7,39,0,0,2,0.42,0.58,1,0.53,0.47
9pHP8z5dTWqWHkQIJkCb9QWXJvzLnBm,1619687255,1,8,https://xlarge.rsm.nl/phone-shop/#/products/10,https://xlarge.rsm.nl/phone-shop/#/add-to-comparison,NA,{comparison:[{id:11;fullName:iPhone SE 64GB Mobile Phone - Black;price:399};{id:10;fullName:Sony Xperia 10 II Mobile Phone - Black;price:319.95}];linkLocation:product-detail},0,2021-04-29T09:07:34Z,2021-04-29T09:07:36Z,1.401000023,0,1,12,1,1,1,1,8,39,0,0,2,0.38,0.62,1,0.51,0.49
9pHP8z5dTWqWHkQIJkCb9QWXJvzLnBm,1619687256,1,9,https://xlarge.rsm.nl/phone-shop/#/products/10,https://xlarge.rsm.nl/phone-shop/#/comparison,NA,{comparison:[{id:11;fullName:iPhone SE 64GB Mobile Phone - Black;price:399};{id:10;fullName:Sony Xperia 10 II Mobile Phone - Black;price:319.95}];linkLocation:top-navigation},0,2021-04-29T09:07:36Z,2021-04-29T09:07:41Z,5.460999966,0,1,12,1,1,0,1,9,39,0,0,2,0.35,0.65,2,0.49,0.51
9pHP8z5dTWqWHkQIJkCb9QWXJvzLnBm,1619687262,1,10,https://xlarge.rsm.nl/phone-shop/#/comparison,https://xlarge.rsm.nl/phone-shop/#/products/11,NA,{linkLocation:comparison},0,2021-04-29T09:07:41Z,2021-04-29T09:07:49Z,7.835000038,0,1,12,1,1,0,1,10,39,0,0,2,0.33,0.67,2,0.48,0.52
9pHP8z5dTWqWHkQIJkCb9QWXJvzLnBm,1619687269,1,11,https://xlarge.rsm.nl/phone-shop/#/products/11,https://xlarge.rsm.nl/phone-shop/#/reviews,NA,{linkLocation:top-navigation},0,2021-04-29T09:07:49Z,2021-04-29T09:08:23Z,34.34800005,0,1,12,1,1,0,1,11,39,0,0,2,0.3,0.7,2,0.47,0.53
9pHP8z5dTWqWHkQIJkCb9QWXJvzLnBm,1619687304,1,12,https://xlarge.rsm.nl/phone-shop/#/reviews,https://erasmusuniversity.eu.qualtrics.com/jfe/form/SV_3kDghNxYERnfJ7D?storeid=9pHP8z5dTWqWHkQIJkCb9QWXJvzL-nBm,NA,{linkLocation:footer},0,2021-04-29T09:08:23Z,2021-04-29T09:08:23Z,0,0,1,12,1,1,0,1,12,39,1,0,2,0.01,0.99,2,0.01,0.99
a2rGT9mrJ0XCWkbPQYu2VOBQvkSZ42H,1619687242,1,1,https://xlarge.rsm.nl/phone-shop/#/,https://xlarge.rsm.nl/phone-shop/#/products,NA,{linkLocation:home-top-cta},0,2021-04-29T09:07:21Z,2021-04-29T09:07:22Z,0.021000147,99.95,0,9,1,1,0,0,1,40,0,0,1,1,0,1,1,0
a2rGT9mrJ0XCWkbPQYu2VOBQvkSZ42H,1619687242,1,2,https://xlarge.rsm.nl/phone-shop/#/products,https://xlarge.rsm.nl/phone-shop/#/products/filter,NA,[],0,2021-04-29T09:07:22Z,2021-04-29T09:08:19Z,57.88899994,99.95,0,9,1,1,0,0,2,40,0,0,1,0.78,0.22,1,0.81,0.19
a2rGT9mrJ0XCWkbPQYu2VOBQvkSZ42H,1619687300,1,3,https://xlarge.rsm.nl/phone-shop/#/products,https://xlarge.rsm.nl/phone-shop/#/add-to-comparison,NA,{comparison:[{id:5;fullName:Motorola G8 Power Lite 64GB Mobile Phone-Royal Blue;price:99.95}];linkLocation:product-overview},0,2021-04-29T09:08:19Z,2021-04-29T09:08:23Z,3.802999973,99.95,0,9,1,1,1,1,3,40,0,0,1,0.68,0.32,1,0.72,0.28
a2rGT9mrJ0XCWkbPQYu2VOBQvkSZ42H,1619687304,1,4,https://xlarge.rsm.nl/phone-shop/#/products,https://xlarge.rsm.nl/phone-shop/#/add-to-comparison,NA,{comparison:[{id:5;fullName:Motorola G8 Power Lite 64GB Mobile Phone-Royal Blue;price:99.95};{id:2;fullName:Huawei Y6 32GB Mobile Phone - Blue;price:99.95}];linkLocation:product-overview},0,2021-04-29T09:08:23Z,2021-04-29T09:08:42Z,18.81299996,99.95,0,9,1,1,1,1,4,40,0,0,1,0.61,0.39,1,0.66,0.34
a2rGT9mrJ0XCWkbPQYu2VOBQvkSZ42H,1619687323,1,5,https://xlarge.rsm.nl/phone-shop/#/products,https://xlarge.rsm.nl/phone-shop/#/products/5,NA,{linkLocation:products-overview-grid},0,2021-04-29T09:08:42Z,2021-04-29T09:09:21Z,39.00600004,99.95,0,9,1,1,0,1,5,40,0,0,1,0.55,0.45,1,0.61,0.39
a2rGT9mrJ0XCWkbPQYu2VOBQvkSZ42H,1619687362,1,6,https://xlarge.rsm.nl/phone-shop/#/products/5,https://xlarge.rsm.nl/phone-shop/#/add-to-trolley,NA,{trolley:{id:5;fullName:Motorola G8 Power Lite 64GB Mobile Phone-Royal Blue;price:99.95};linkLocation:product-detail},0,2021-04-29T09:09:21Z,2021-04-29T09:09:28Z,7.437000036,99.95,0,9,1,1,0,1,6,40,0,0,2,0.49,0.51,1,0.57,0.43
a2rGT9mrJ0XCWkbPQYu2VOBQvkSZ42H,1619687369,1,7,https://xlarge.rsm.nl/phone-shop/#/products/5,https://xlarge.rsm.nl/phone-shop/#/comparison,Random morph assigned to this token (Morph re-calculated),{comparison:[{id:5;fullName:Motorola G8 Power Lite 64GB Mobile Phone-Royal Blue;price:99.95};{id:2;fullName:Huawei Y6 32GB Mobile Phone - Blue;price:99.95}];linkLocation:top-navigation},0,2021-04-29T09:09:28Z,2021-04-29T09:09:39Z,10.2809999,99.95,0,9,1,1,0,1,7,40,0,0,2,0.45,0.55,1,0.55,0.45
a2rGT9mrJ0XCWkbPQYu2VOBQvkSZ42H,1619687379,1,8,https://xlarge.rsm.nl/phone-shop/#/comparison,https://xlarge.rsm.nl/phone-shop/#/trolley,NA,{trolley:{id:5;fullName:Motorola G8 Power Lite 64GB Mobile Phone-Royal Blue;price:99.95};linkLocation:top-navigation},0,2021-04-29T09:09:39Z,2021-04-29T09:09:55Z,16.31800008,99.95,0,9,1,1,0,1,8,40,1,1,2,0.01,0.99,2,0.02,0.98
adeaairgiIzlFIQpuL06T3PbQqHWx6g,1619687379,1,1,https://xlarge.rsm.nl/phone-shop/#/,https://xlarge.rsm.nl/phone-shop/#/products,NA,{linkLocation:home-top-cta},0,2021-04-29T09:09:39Z,2021-04-29T09:09:39Z,0.013000011,319,0,11,1,1,0,0,1,41,0,0,1,1,0,1,1,0
adeaairgiIzlFIQpuL06T3PbQqHWx6g,1619687379,1,2,https://xlarge.rsm.nl/phone-shop/#/products,https://xlarge.rsm.nl/phone-shop/#/products/filter,NA,[],0,2021-04-29T09:09:39Z,2021-04-29T09:11:45Z,125.839,319,0,11,1,1,0,0,2,41,0,0,1,0.79,0.21,1,0.81,0.19
adeaairgiIzlFIQpuL06T3PbQqHWx6g,1619687505,1,3,https://xlarge.rsm.nl/phone-shop/#/products,https://xlarge.rsm.nl/phone-shop/#/reviews/13,NA,{linkLocation:products-overview-grid},0,2021-04-29T09:11:45Z,2021-04-29T09:12:16Z,31.69099998,319,0,11,1,1,0,0,3,41,0,0,1,0.63,0.37,1,0.69,0.31
adeaairgiIzlFIQpuL06T3PbQqHWx6g,1619687537,1,4,https://xlarge.rsm.nl/phone-shop/#/reviews/13,https://xlarge.rsm.nl/phone-shop/#/products,NA,{linkLocation:top-navigation},0,2021-04-29T09:12:16Z,2021-04-29T09:12:17Z,0.029999971,319,0,11,1,1,0,0,4,41,0,0,1,0.52,0.48,1,0.6,0.4
adeaairgiIzlFIQpuL06T3PbQqHWx6g,1619687537,1,5,https://xlarge.rsm.nl/phone-shop/#/products,https://xlarge.rsm.nl/phone-shop/#/products/filter,NA,[],0,2021-04-29T09:12:17Z,2021-04-29T09:12:43Z,26.3210001,319,0,11,1,1,0,0,5,41,0,0,2,0.43,0.57,1,0.55,0.45
adeaairgiIzlFIQpuL06T3PbQqHWx6g,1619687563,1,6,https://xlarge.rsm.nl/phone-shop/#/products,https://xlarge.rsm.nl/phone-shop/#/reviews/1,NA,{linkLocation:products-overview-grid},0,2021-04-29T09:12:43Z,2021-04-29T09:13:12Z,28.68899989,319,0,11,1,1,0,0,6,41,0,0,2,0.36,0.64,1,0.51,0.49
adeaairgiIzlFIQpuL06T3PbQqHWx6g,1619687592,1,7,https://xlarge.rsm.nl/phone-shop/#/reviews/1,https://xlarge.rsm.nl/phone-shop/#/products,Random morph assigned to this token (Morph re-calculated),{linkLocation:top-navigation},0,2021-04-29T09:13:12Z,2021-04-29T09:13:12Z,0.018000126,319,0,11,1,1,0,0,7,41,0,0,2,0.3,0.7,2,0.48,0.52
adeaairgiIzlFIQpuL06T3PbQqHWx6g,1619687592,1,8,https://xlarge.rsm.nl/phone-shop/#/products,https://xlarge.rsm.nl/phone-shop/#/products/filter,NA,[],0,2021-04-29T09:13:12Z,2021-04-29T09:13:23Z,11.66199994,319,0,11,1,1,0,0,8,41,0,0,2,0.25,0.75,2,0.46,0.54
adeaairgiIzlFIQpuL06T3PbQqHWx6g,1619687604,1,9,https://xlarge.rsm.nl/phone-shop/#/products,https://xlarge.rsm.nl/phone-shop/#/add-to-trolley,NA,{trolley:{id:1;fullName:Samsung Galaxy A42 5G 128GB Mobile Phone - White;price:319};linkLocation:product-overview},0,2021-04-29T09:13:23Z,2021-04-29T09:13:29Z,6.169000149,319,0,11,1,1,0,0,9,41,0,0,2,0.22,0.78,2,0.45,0.55
adeaairgiIzlFIQpuL06T3PbQqHWx6g,1619687610,1,10,https://xlarge.rsm.nl/phone-shop/#/products,https://xlarge.rsm.nl/phone-shop/#/trolley,NA,{trolley:{id:1;fullName:Samsung Galaxy A42 5G 128GB Mobile Phone - White;price:319};linkLocation:top-navigation},0,2021-04-29T09:13:29Z,2021-04-29T09:13:49Z,19.97099996,319,0,11,1,1,0,0,10,41,1,1,2,0,1,2,0.01,0.99
aksRuSdFWxCdsmWNCsW3KU68mZkofC,1619604061,1,1,https://xlarge.rsm.nl/phone-shop/#/,https://xlarge.rsm.nl/phone-shop/#/suggestions/camera,NA,{linkLocation:home-suggestions-link},0,2021-04-28T10:01:00Z,2021-04-28T10:01:00Z,0.023000002,0,1,10,1,1,0,0,1,42,0,0,1,1,0,1,1,0
