user_id,timestamp_unix,morph_id,morph_switch_counter,source_url,destination_url,morph_assignment,context,outcome_var,timestamp_Clickstream,time_lead,time_diff,price,bounce,total_clicks,condition,condition_reassigned,outcome_addTo,Cumul_outcome_addTo,Tlength,IND,lastT,trolley_dummy,est_state_2ST,prob_state1_2ST,prob_state2_2ST
kJqNKwTB2AmcgwpZgoVvlVN4Gh83bNR,1619687525,2,8,https://xlarge.rsm.nl/phone-shop/#/comparison,https://xlarge.rsm.nl/phone-shop/#/products/11,NA,{linkLocation:comparison},0,2021-04-29T09:12:05Z,2021-04-29T09:12:07Z,2.1500000950000002,399,0,11,2,2,0,1,8,130,0,0,1,0.58,0.42
kJqNKwTB2AmcgwpZgoVvlVN4Gh83bNR,1619687527,2,9,https://xlarge.rsm.nl/phone-shop/#/products/11,https://xlarge.rsm.nl/phone-shop/#/add-to-trolley,NA,{trolley:{id:11;fullName:iPhone SE 64GB Mobile Phone - Black;price:399};linkLocation:product-detail},0,2021-04-29T09:12:07Z,2021-04-29T09:12:09Z,1.944000006,399,0,11,2,2,0,1,9,130,0,0,1,0.56,0.44
kJqNKwTB2AmcgwpZgoVvlVN4Gh83bNR,1619687529,2,10,https://xlarge.rsm.nl/phone-shop/#/products/11,https://xlarge.rsm.nl/phone-shop/#/trolley,NA,{trolley:{id:11;fullName:iPhone SE 64GB Mobile Phone - Black;price:399};linkLocation:top-navigation},0,2021-04-29T09:12:09Z,2021-04-29T09:12:33Z,23.93499994,399,0,11,2,2,0,1,10,130,1,1,2,0.01,0.99
KKri0xa2vqFKcP2UStmhRKuYKaMF7M,1619604006,1,1,https://xlarge.rsm.nl/phone-shop/#/,https://xlarge.rsm.nl/phone-shop/#/products,NA,{linkLocation:top-navigation},0,2021-04-28T10:00:05Z,2021-04-28T10:00:05Z,0.012000084,319.95,0,5,1,2,0,0,1,131,0,0,1,1,0
KKri0xa2vqFKcP2UStmhRKuYKaMF7M,1619604006,1,2,https://xlarge.rsm.nl/phone-shop/#/products,https://xlarge.rsm.nl/phone-shop/#/products/filter,NA,[],0,2021-04-28T10:00:05Z,2021-04-28T10:00:44Z,39.08599997,319.95,0,5,1,2,0,0,2,131,0,0,1,0.82,0.18
KKri0xa2vqFKcP2UStmhRKuYKaMF7M,1619604045,1,3,https://xlarge.rsm.nl/phone-shop/#/products,https://xlarge.rsm.nl/phone-shop/#/add-to-trolley,NA,{trolley:{id:10;fullName:Sony Xperia 10 II Mobile Phone - Black;price:319.95};linkLocation:product-overview},0,2021-04-28T10:00:44Z,2021-04-28T10:00:48Z,4.082000017,319.95,0,5,1,2,0,0,3,131,0,0,1,0.68,0.32
KKri0xa2vqFKcP2UStmhRKuYKaMF7M,1619604049,1,4,https://xlarge.rsm.nl/phone-shop/#/products,https://xlarge.rsm.nl/phone-shop/#/trolley,NA,{trolley:{id:10;fullName:Sony Xperia 10 II Mobile Phone - Black;price:319.95};linkLocation:top-navigation},0,2021-04-28T10:00:48Z,2021-04-28T10:00:57Z,8.778999805,319.95,0,5,1,2,0,0,4,131,1,1,2,0.02,0.98
KmGEmviRItL97oZyt8EIMRR1F7ocf,1619688298,1,1,https://xlarge.rsm.nl/phone-shop/#/,https://xlarge.rsm.nl/phone-shop/#/products,NA,{linkLocation:home-top-cta},0,2021-04-29T09:24:57Z,2021-04-29T09:24:57Z,0.022000074,319,0,22,2,2,0,0,1,132,0,0,1,1,0
KmGEmviRItL97oZyt8EIMRR1F7ocf,1619688298,1,2,https://xlarge.rsm.nl/phone-shop/#/products,https://xlarge.rsm.nl/phone-shop/#/products/filter,NA,[],0,2021-04-29T09:24:57Z,2021-04-29T09:25:09Z,11.8119998,319,0,22,2,2,0,0,2,132,0,0,1,0.82,0.18
KmGEmviRItL97oZyt8EIMRR1F7ocf,1619688310,1,3,https://xlarge.rsm.nl/phone-shop/#/products,https://xlarge.rsm.nl/phone-shop/#/products/9,NA,{linkLocation:products-overview-grid},0,2021-04-29T09:25:09Z,2021-04-29T09:25:33Z,23.59800005,319,0,22,2,2,0,0,3,132,0,0,1,0.68,0.32
KmGEmviRItL97oZyt8EIMRR1F7ocf,1619688333,1,4,https://xlarge.rsm.nl/phone-shop/#/products/9,https://xlarge.rsm.nl/phone-shop/#/products,NA,null,0,2021-04-29T09:25:33Z,2021-04-29T09:25:33Z,0.015000105,319,0,22,2,2,0,0,4,132,0,0,1,0.58,0.42
KmGEmviRItL97oZyt8EIMRR1F7ocf,1619688333,1,5,https://xlarge.rsm.nl/phone-shop/#/products,https://xlarge.rsm.nl/phone-shop/#/products/filter,NA,[],0,2021-04-29T09:25:33Z,2021-04-29T09:25:41Z,8.626999855,319,0,22,2,2,0,0,5,132,0,0,2,0.5,0.5
KmGEmviRItL97oZyt8EIMRR1F7ocf,1619688342,1,6,https://xlarge.rsm.nl/phone-shop/#/products,https://xlarge.rsm.nl/phone-shop/#/products/11,NA,{linkLocation:products-overview-grid},0,2021-04-29T09:25:41Z,2021-04-29T09:25:58Z,16.50600004,319,0,22,2,2,0,0,6,132,0,0,2,0.43,0.57
KmGEmviRItL97oZyt8EIMRR1F7ocf,1619688358,2,7,https://xlarge.rsm.nl/phone-shop/#/products/11,https://xlarge.rsm.nl/phone-shop/#/products,Random morph assigned to this token (Morph re-calculated),null,0,2021-04-29T09:25:58Z,2021-04-29T09:25:58Z,0.00999999,319,0,22,2,2,0,0,7,132,0,0,2,0.37,0.63
KmGEmviRItL97oZyt8EIMRR1F7ocf,1619688358,2,8,https://xlarge.rsm.nl/phone-shop/#/products,https://xlarge.rsm.nl/phone-shop/#/products/filter,NA,[],0,2021-04-29T09:25:58Z,2021-04-29T09:25:59Z,1.532000065,319,0,22,2,2,0,0,8,132,0,0,2,0.33,0.67
KmGEmviRItL97oZyt8EIMRR1F7ocf,1619688360,2,9,https://xlarge.rsm.nl/phone-shop/#/products,https://xlarge.rsm.nl/phone-shop/#/products/13,NA,{linkLocation:products-overview-grid},0,2021-04-29T09:25:59Z,2021-04-29T09:26:06Z,6.641000032,319,0,22,2,2,0,0,9,132,0,0,2,0.29,0.71
KmGEmviRItL97oZyt8EIMRR1F7ocf,1619688366,2,10,https://xlarge.rsm.nl/phone-shop/#/products/13,https://xlarge.rsm.nl/phone-shop/#/products,NA,null,0,2021-04-29T09:26:06Z,2021-04-29T09:26:06Z,0.004999876,319,0,22,2,2,0,0,10,132,0,0,2,0.26,0.74
KmGEmviRItL97oZyt8EIMRR1F7ocf,1619688366,2,11,https://xlarge.rsm.nl/phone-shop/#/products,https://xlarge.rsm.nl/phone-shop/#/products/filter,NA,[],0,2021-04-29T09:26:06Z,2021-04-29T09:26:13Z,7.426000118,319,0,22,2,2,0,0,11,132,0,0,2,0.23,0.77
KmGEmviRItL97oZyt8EIMRR1F7ocf,1619688374,2,12,https://xlarge.rsm.nl/phone-shop/#/products,https://xlarge.rsm.nl/phone-shop/#/products/1,NA,{linkLocation:products-overview-grid},0,2021-04-29T09:26:13Z,2021-04-29T09:26:41Z,27.44199991,319,0,22,2,2,0,0,12,132,0,0,2,0.2,0.8
KmGEmviRItL97oZyt8EIMRR1F7ocf,1619688401,2,13,https://xlarge.rsm.nl/phone-shop/#/products/1,https://xlarge.rsm.nl/phone-shop/#/add-to-trolley,NA,{trolley:{id:1;fullName:Samsung Galaxy A42 5G 128GB Mobile Phone - White;price:319};linkLocation:product-detail},0,2021-04-29T09:26:41Z,2021-04-29T09:26:43Z,1.799000025,319,0,22,2,2,0,0,13,132,0,0,2,0.18,0.82
KmGEmviRItL97oZyt8EIMRR1F7ocf,1619688403,2,14,https://xlarge.rsm.nl/phone-shop/#/products/1,https://xlarge.rsm.nl/phone-shop/#/trolley,NA,{trolley:{id:1;fullName:Samsung Galaxy A42 5G 128GB Mobile Phone - White;price:319};linkLocation:top-navigation},0,2021-04-29T09:26:43Z,2021-04-29T09:28:15Z,92.73600006,319,0,22,2,2,0,0,14,132,0,1,2,0.16,0.84
KmGEmviRItL97oZyt8EIMRR1F7ocf,1619688496,2,15,https://xlarge.rsm.nl/phone-shop/#/trolley,https://xlarge.rsm.nl/phone-shop/#/products/1,NA,null,0,2021-04-29T09:28:15Z,2021-04-29T09:28:17Z,1.279999971,319,0,22,2,2,0,0,15,132,0,0,2,0.15,0.85
KmGEmviRItL97oZyt8EIMRR1F7ocf,1619688497,2,16,https://xlarge.rsm.nl/phone-shop/#/products/1,https://xlarge.rsm.nl/phone-shop/#/products,NA,null,0,2021-04-29T09:28:17Z,2021-04-29T09:28:17Z,0.005000114,319,0,22,2,2,0,0,16,132,0,0,2,0.13,0.87
KmGEmviRItL97oZyt8EIMRR1F7ocf,1619688497,2,17,https://xlarge.rsm.nl/phone-shop/#/products,https://xlarge.rsm.nl/phone-shop/#/products/filter,NA,[],0,2021-04-29T09:28:17Z,2021-04-29T09:28:26Z,8.984999895,319,0,22,2,2,0,0,17,132,0,0,2,0.12,0.88
KmGEmviRItL97oZyt8EIMRR1F7ocf,1619688506,2,18,https://xlarge.rsm.nl/phone-shop/#/products,https://xlarge.rsm.nl/phone-shop/#/products/8,NA,{linkLocation:products-overview-grid},0,2021-04-29T09:28:26Z,2021-04-29T09:28:37Z,11.32999992,319,0,22,2,2,0,0,18,132,0,0,2,0.11,0.89
KmGEmviRItL97oZyt8EIMRR1F7ocf,1619688518,2,19,https://xlarge.rsm.nl/phone-shop/#/products/8,https://xlarge.rsm.nl/phone-shop/#/products,NA,null,0,2021-04-29T09:28:37Z,2021-04-29T09:28:37Z,0.005000114,319,0,22,2,2,0,0,19,132,0,0,2,0.1,0.9
KmGEmviRItL97oZyt8EIMRR1F7ocf,1619688518,2,20,https://xlarge.rsm.nl/phone-shop/#/products,https://xlarge.rsm.nl/phone-shop/#/products/filter,NA,[],0,2021-04-29T09:28:37Z,2021-04-29T09:28:52Z,14.73799992,319,0,22,2,2,0,0,20,132,0,0,2,0.09,0.91
KmGEmviRItL97oZyt8EIMRR1F7ocf,1619688532,2,21,https://xlarge.rsm.nl/phone-shop/#/products,https://xlarge.rsm.nl/phone-shop/#/trolley,NA,{trolley:{id:1;fullName:Samsung Galaxy A42 5G 128GB Mobile Phone - White;price:319};linkLocation:top-navigation},0,2021-04-29T09:28:52Z,2021-04-29T09:29:02Z,10.34599996,319,0,22,2,2,0,0,21,132,1,1,2,0,1
KQdoKmkHjToCY13wk1tYnADXu2vqQ,1619688743,1,1,https://xlarge.rsm.nl/phone-shop/#/,https://xlarge.rsm.nl/phone-shop/#/,NA,null,0,2021-04-29T09:32:22Z,2021-04-29T09:32:36Z,13.74000001,319,0,8,2,2,0,0,1,133,0,0,1,1,0
KQdoKmkHjToCY13wk1tYnADXu2vqQ,1619688830,1,2,https://xlarge.rsm.nl/phone-shop/#/,https://xlarge.rsm.nl/phone-shop/#/suggestions/social-media,NA,{linkLocation:home-suggestions-link},0,2021-04-29T09:33:50Z,2021-04-29T09:33:50Z,0.022000074,319,0,8,2,2,0,0,2,133,0,0,1,0.81,0.19
KQdoKmkHjToCY13wk1tYnADXu2vqQ,1619688830,1,3,https://xlarge.rsm.nl/phone-shop/#/products,https://xlarge.rsm.nl/phone-shop/#/products/filter,NA,[],0,2021-04-29T09:33:50Z,2021-04-29T09:34:08Z,17.878000020000002,319,0,8,2,2,0,0,3,133,0,0,1,0.68,0.32
KQdoKmkHjToCY13wk1tYnADXu2vqQ,1619688848,1,4,https://xlarge.rsm.nl/phone-shop/#/suggestions/social-media,https://xlarge.rsm.nl/phone-shop/#/add-to-trolley,NA,{trolley:{id:1;fullName:Samsung Galaxy A42 5G 128GB Mobile Phone - White;price:319};linkLocation:product-overview},0,2021-04-29T09:34:08Z,2021-04-29T09:34:21Z,13.72099996,319,0,8,2,2,0,0,4,133,0,0,1,0.57,0.43
KQdoKmkHjToCY13wk1tYnADXu2vqQ,1619688862,1,5,https://xlarge.rsm.nl/phone-shop/#/suggestions/social-media,https://xlarge.rsm.nl/phone-shop/#/comparison,NA,{comparison:[];linkLocation:top-navigation},0,2021-04-29T09:34:21Z,2021-04-29T09:34:23Z,1.96600008,319,0,8,2,2,0,0,5,133,0,0,2,0.49,0.51
KQdoKmkHjToCY13wk1tYnADXu2vqQ,1619688864,1,6,https://xlarge.rsm.nl/phone-shop/#/comparison,https://xlarge.rsm.nl/phone-shop/#/reviews,NA,{linkLocation:top-navigation},0,2021-04-29T09:34:23Z,2021-04-29T09:35:22Z,58.17599988,319,0,8,2,2,0,0,6,133,0,0,2,0.43,0.57
KQdoKmkHjToCY13wk1tYnADXu2vqQ,1619688922,2,7,https://xlarge.rsm.nl/phone-shop/#/reviews,https://xlarge.rsm.nl/phone-shop/#/trolley,Random morph assigned to this token (Morph re-calculated),{trolley:{id:1;fullName:Samsung Galaxy A42 5G 128GB Mobile Phone - White;price:319};linkLocation:top-navigation},0,2021-04-29T09:35:22Z,2021-04-29T09:35:34Z,12.04500008,319,0,8,2,2,0,0,7,133,1,1,2,0.01,0.99
kwil1qIvuGuSYcnnotwSc2an8aCb7,1619605268,1,1,https://xlarge.rsm.nl/phone-shop/#/,https://xlarge.rsm.nl/phone-shop/#/products,NA,{linkLocation:home-top-cta},0,2021-04-28T10:21:07Z,2021-04-28T10:21:07Z,0.022000074,0,1,16,2,2,0,0,1,134,0,0,1,1,0
kwil1qIvuGuSYcnnotwSc2an8aCb7,1619605268,1,2,https://xlarge.rsm.nl/phone-shop/#/products,https://xlarge.rsm.nl/phone-shop/#/products/filter,NA,[],0,2021-04-28T10:21:07Z,2021-04-28T10:21:20Z,13.20099998,0,1,16,2,2,0,0,2,134,0,0,1,0.82,0.18
kwil1qIvuGuSYcnnotwSc2an8aCb7,1619605281,1,3,https://xlarge.rsm.nl/phone-shop/#/products,https://xlarge.rsm.nl/phone-shop/#/,NA,{linkLocation:top-navigation},0,2021-04-28T10:21:20Z,2021-04-28T10:21:22Z,1.996999979,0,1,16,2,2,0,0,3,134,0,0,1,0.68,0.32
kwil1qIvuGuSYcnnotwSc2an8aCb7,1619605283,1,4,https://xlarge.rsm.nl/phone-shop/#/,https://xlarge.rsm.nl/phone-shop/#/reviews,NA,{linkLocation:home-top-cta},0,2021-04-28T10:21:22Z,2021-04-28T10:21:38Z,16.14600015,0,1,16,2,2,0,0,4,134,0,0,1,0.58,0.42
kwil1qIvuGuSYcnnotwSc2an8aCb7,1619605299,1,5,https://xlarge.rsm.nl/phone-shop/#/reviews,https://xlarge.rsm.nl/phone-shop/#/,NA,{linkLocation:top-navigation},0,2021-04-28T10:21:38Z,2021-04-28T10:21:43Z,4.365999937,0,1,16,2,2,0,0,5,134,0,0,1,0.5,0.5
kwil1qIvuGuSYcnnotwSc2an8aCb7,1619605303,1,6,https://xlarge.rsm.nl/phone-shop/#/,https://xlarge.rsm.nl/phone-shop/#/suggestions/social-media,NA,{linkLocation:home-suggestions-link},0,2021-04-28T10:21:43Z,2021-04-28T10:21:43Z,0.010999918,0,1,16,2,2,0,0,6,134,0,0,2,0.44,0.56
kwil1qIvuGuSYcnnotwSc2an8aCb7,1619605303,2,7,https://xlarge.rsm.nl/phone-shop/#/products,https://xlarge.rsm.nl/phone-shop/#/products/filter,Random morph assigned to this token (Morph re-calculated),[],0,2021-04-28T10:21:43Z,2021-04-28T10:21:50Z,7.570000172,0,1,16,2,2,0,0,7,134,0,0,2,0.38,0.62
kwil1qIvuGuSYcnnotwSc2an8aCb7,1619605311,2,8,https://xlarge.rsm.nl/phone-shop/#/suggestions/social-media,https://xlarge.rsm.nl/phone-shop/#/,NA,{linkLocation:top-navigation},0,2021-04-28T10:21:50Z,2021-04-28T10:21:52Z,1.621999979,0,1,16,2,2,0,0,8,134,0,0,2,0.34,0.66
kwil1qIvuGuSYcnnotwSc2an8aCb7,1619605312,2,9,https://xlarge.rsm.nl/phone-shop/#/,https://xlarge.rsm.nl/phone-shop/#/suggestions/media,NA,{linkLocation:home-suggestions-link},0,2021-04-28T10:21:52Z,2021-04-28T10:21:52Z,0.006999969,0,1,16,2,2,0,0,9,134,0,0,2,0.3,0.7
kwil1qIvuGuSYcnnotwSc2an8aCb7,1619605312,2,10,https://xlarge.rsm.nl/phone-shop/#/products,https://xlarge.rsm.nl/phone-shop/#/products/filter,NA,[],0,2021-04-28T10:21:52Z,2021-04-28T10:21:56Z,4.342999935,0,1,16,2,2,0,0,10,134,0,0,2,0.26,0.74
kwil1qIvuGuSYcnnotwSc2an8aCb7,1619605317,2,11,https://xlarge.rsm.nl/phone-shop/#/suggestions/media,https://xlarge.rsm.nl/phone-shop/#/,NA,{linkLocation:top-navigation},0,2021-04-28T10:21:56Z,2021-04-28T10:21:58Z,1.752000093,0,1,16,2,2,0,0,11,134,0,0,2,0.24,0.76
kwil1qIvuGuSYcnnotwSc2an8aCb7,1619605319,2,13,https://xlarge.rsm.nl/phone-shop/#/,https://xlarge.rsm.nl/phone-shop/#/suggestions/camera,NA,{linkLocation:home-suggestions-link},0,2021-04-28T10:21:58Z,2021-04-28T10:21:58Z,0.008999825,0,1,16,2,2,0,0,12,134,0,0,2,0.21,0.79
kwil1qIvuGuSYcnnotwSc2an8aCb7,1619605319,2,12,https://xlarge.rsm.nl/phone-shop/#/products,https://xlarge.rsm.nl/phone-shop/#/products/filter,NA,[],0,2021-04-28T10:21:58Z,2021-04-28T10:22:02Z,4.211000204,0,1,16,2,2,0,0,13,134,0,0,2,0.19,0.81
kwil1qIvuGuSYcnnotwSc2an8aCb7,1619605323,2,14,https://xlarge.rsm.nl/phone-shop/#/suggestions/camera,https://xlarge.rsm.nl/phone-shop/#/products,NA,{linkLocation:top-navigation},0,2021-04-28T10:22:02Z,2021-04-28T10:22:16Z,13.59399986,0,1,16,2,2,0,0,14,134,0,0,2,0.17,0.83
kwil1qIvuGuSYcnnotwSc2an8aCb7,1619605336,2,15,https://xlarge.rsm.nl/phone-shop/#/products,https://xlarge.rsm.nl/phone-shop/#/reviews,NA,{linkLocation:top-navigation},0,2021-04-28T10:22:16Z,2021-04-28T10:22:50Z,33.84700012,0,1,16,2,2,0,0,15,134,0,0,2,0.15,0.85
kwil1qIvuGuSYcnnotwSc2an8aCb7,1619605370,2,16,https://xlarge.rsm.nl/phone-shop/#/reviews,https://erasmusuniversity.eu.qualtrics.com/jfe/form/SV_3kDghNxYERnfJ7D?storeid=kwil1qIvuGuS~Ycnnotw~~Sc2an8aCb7,NA,{linkLocation:footer},0,2021-04-28T10:22:50Z,2021-04-28T10:22:50Z,0,0,1,16,2,2,0,0,16,134,1,0,2,0,1
kx7akn0FWAhXrzKXTgsflc6f7TNUrb,1619604014,1,1,https://xlarge.rsm.nl/phone-shop/#/,https://xlarge.rsm.nl/phone-shop/#/products,NA,{linkLocation:top-navigation},0,2021-04-28T10:00:14Z,2021-04-28T10:00:14Z,0.02699995,0,0,6,1,2,0,0,1,135,0,0,1,1,0
kx7akn0FWAhXrzKXTgsflc6f7TNUrb,1619604014,1,2,https://xlarge.rsm.nl/phone-shop/#/products,https://xlarge.rsm.nl/phone-shop/#/products/filter,NA,[],0,2021-04-28T10:00:14Z,2021-04-28T10:00:47Z,32.81800008,0,0,6,1,2,0,0,2,135,0,0,1,0.81,0.19
kx7akn0FWAhXrzKXTgsflc6f7TNUrb,1619604047,1,3,https://xlarge.rsm.nl/phone-shop/#/products,https://xlarge.rsm.nl/phone-shop/#/add-to-trolley,NA,{trolley:{id:11;fullName:iPhone SE 64GB Mobile Phone - Black;price:399};linkLocation:product-overview},0,2021-04-28T10:00:47Z,2021-04-28T10:00:54Z,7.495000124,0,0,6,1,2,0,0,3,135,0,0,1,0.68,0.32
kx7akn0FWAhXrzKXTgsflc6f7TNUrb,1619604055,1,4,https://xlarge.rsm.nl/phone-shop/#/products,https://xlarge.rsm.nl/phone-shop/#/trolley,NA,{trolley:{id:11;fullName:iPhone SE 64GB Mobile Phone - Black;price:399};linkLocation:top-navigation},0,2021-04-28T10:00:54Z,2021-04-28T10:01:06Z,12.2349999,0,0,6,1,2,0,0,4,135,0,1,1,0.57,0.43
kx7akn0FWAhXrzKXTgsflc6f7TNUrb,1619604067,1,5,https://xlarge.rsm.nl/phone-shop/#/trolley,https://xlarge.rsm.nl/phone-shop/#/remove-from-trolley,NA,{trolley:{};linkLocation:trolley},0,2021-04-28T10:01:06Z,2021-04-28T10:01:10Z,3.431999922,0,0,6,1,2,0,0,5,135,1,0,2,0.01,0.99
kys4nALbJOAjKr7tWmarTDPVBNGp4BO,1619604058,1,1,https://xlarge.rsm.nl/phone-shop/#/,https://xlarge.rsm.nl/phone-shop/#/products,NA,{linkLocation:top-navigation},0,2021-04-28T10:00:58Z,2021-04-28T10:00:58Z,0.002000093,0,1,23,2,2,0,0,1,136,0,0,1,1,0
kys4nALbJOAjKr7tWmarTDPVBNGp4BO,1619604058,1,2,https://xlarge.rsm.nl/phone-shop/#/products,https://xlarge.rsm.nl/phone-shop/#/products/filter,NA,[],0,2021-04-28T10:00:58Z,2021-04-28T10:01:43Z,45.62699986,0,1,23,2,2,0,0,2,136,0,0,1,0.82,0.18
kys4nALbJOAjKr7tWmarTDPVBNGp4BO,1619604104,1,3,https://xlarge.rsm.nl/phone-shop/#/products,https://xlarge.rsm.nl/phone-shop/#/,NA,{linkLocation:top-navigation},0,2021-04-28T10:01:43Z,2021-04-28T10:01:46Z,2.647000074,0,1,23,2,2,0,0,3,136,0,0,1,0.68,0.32
kys4nALbJOAjKr7tWmarTDPVBNGp4BO,1619604106,1,4,https://xlarge.rsm.nl/phone-shop/#/,https://xlarge.rsm.nl/phone-shop/#/products,NA,{linkLocation:home-top-cta},0,2021-04-28T10:01:46Z,2021-04-28T10:01:46Z,0.003999949,0,1,23,2,2,0,0,4,136,0,0,1,0.57,0.43
kys4nALbJOAjKr7tWmarTDPVBNGp4BO,1619604106,1,5,https://xlarge.rsm.nl/phone-shop/#/products,https://xlarge.rsm.nl/phone-shop/#/products/filter,NA,[],0,2021-04-28T10:01:46Z,2021-04-28T10:02:03Z,16.64700007,0,1,23,2,2,0,0,5,136,0,0,2,0.49,0.51
kys4nALbJOAjKr7tWmarTDPVBNGp4BO,1619604123,1,6,https://xlarge.rsm.nl/phone-shop/#/products,https://xlarge.rsm.nl/phone-shop/#/add-to-comparison,NA,{comparison:[{id:8;fullName:Google Pixel 3a XL 64GB Mobile Phone - Black;price:329}];linkLocation:product-overview},0,2021-04-28T10:02:03Z,2021-04-28T10:02:05Z,1.975999832,0,1,23,2,2,1,1,6,136,0,0,2,0.47,0.53
kys4nALbJOAjKr7tWmarTDPVBNGp4BO,1619604125,2,7,https://xlarge.rsm.nl/phone-shop/#/products,https://xlarge.rsm.nl/phone-shop/#/add-to-comparison,Random morph assigned to this token (Morph re-calculated),{comparison:[{id:8;fullName:Google Pixel 3a XL 64GB Mobile Phone - Black;price:329};{id:3;fullName:Samsung Galaxy A12 64GB Mobile Phone - Black;price:169.95}];linkLocation:product-overview},0,2021-04-28T10:02:05Z,2021-04-28T10:02:09Z,4.550000191,0,1,23,2,2,1,1,7,136,0,0,2,0.46,0.54
kys4nALbJOAjKr7tWmarTDPVBNGp4BO,1619604130,2,8,https://xlarge.rsm.nl/phone-shop/#/products,https://xlarge.rsm.nl/phone-shop/#/comparison,NA,{comparison:[{id:8;fullName:Google Pixel 3a XL 64GB Mobile Phone - Black;price:329};{id:3;fullName:Samsung Galaxy A12 64GB Mobile Phone - Black;price:169.95}];linkLocation:top-navigation},0,2021-04-28T10:02:09Z,2021-04-28T10:02:14Z,5.105999947,0,1,23,2,2,0,1,8,136,0,0,2,0.44,0.56
kys4nALbJOAjKr7tWmarTDPVBNGp4BO,1619604135,2,9,https://xlarge.rsm.nl/phone-shop/#/comparison,https://xlarge.rsm.nl/phone-shop/#/products/3,NA,{linkLocation:comparison},0,2021-04-28T10:02:14Z,2021-04-28T10:02:40Z,25.704,0,1,23,2,2,0,1,9,136,0,0,2,0.43,0.57
kys4nALbJOAjKr7tWmarTDPVBNGp4BO,1619604160,2,10,https://xlarge.rsm.nl/phone-shop/#/products/3,https://xlarge.rsm.nl/phone-shop/#/suggestions,NA,{linkLocation:products-detail-page},0,2021-04-28T10:02:40Z,2021-04-28T10:02:40Z,0.004999876,0,1,23,2,2,0,1,10,136,0,0,2,0.42,0.58
kys4nALbJOAjKr7tWmarTDPVBNGp4BO,1619604160,2,11,https://xlarge.rsm.nl/phone-shop/#/products,https://xlarge.rsm.nl/phone-shop/#/products/filter,NA,[],0,2021-04-28T10:02:40Z,2021-04-28T10:02:48Z,8.219000101,0,1,23,2,2,0,1,11,136,0,0,2,0.41,0.59
kys4nALbJOAjKr7tWmarTDPVBNGp4BO,1619604169,2,12,https://xlarge.rsm.nl/phone-shop/#/suggestions,https://xlarge.rsm.nl/phone-shop/#/products/3,NA,null,0,2021-04-28T10:02:48Z,2021-04-28T10:02:50Z,1.709000111,0,1,23,2,2,0,1,12,136,0,0,2,0.39,0.61
kys4nALbJOAjKr7tWmarTDPVBNGp4BO,1619604170,2,13,https://xlarge.rsm.nl/phone-shop/#/products/3,https://xlarge.rsm.nl/phone-shop/#/best-sellers,NA,{linkLocation:products-detail-page},0,2021-04-28T10:02:50Z,2021-04-28T10:02:50Z,0.001999855,0,1,23,2,2,0,1,13,136,0,0,2,0.38,0.62
kys4nALbJOAjKr7tWmarTDPVBNGp4BO,1619604170,2,14,https://xlarge.rsm.nl/phone-shop/#/products,https://xlarge.rsm.nl/phone-shop/#/products/filter,NA,[],0,2021-04-28T10:02:50Z,2021-04-28T10:02:52Z,2.010999918,0,1,23,2,2,0,1,14,136,0,0,2,0.38,0.62
kys4nALbJOAjKr7tWmarTDPVBNGp4BO,1619604172,2,15,https://xlarge.rsm.nl/phone-shop/#/best-sellers,https://xlarge.rsm.nl/phone-shop/#/products/3,NA,null,0,2021-04-28T10:02:52Z,2021-04-28T10:02:54Z,1.923000097,0,1,23,2,2,0,1,15,136,0,0,2,0.37,0.63
kys4nALbJOAjKr7tWmarTDPVBNGp4BO,1619604174,2,16,https://xlarge.rsm.nl/phone-shop/#/products/3,https://xlarge.rsm.nl/phone-shop/#/best-sellers,NA,{linkLocation:products-detail-page},0,2021-04-28T10:02:54Z,2021-04-28T10:02:54Z,0.002000093,0,1,23,2,2,0,1,16,136,0,0,2,0.36,0.64
kys4nALbJOAjKr7tWmarTDPVBNGp4BO,1619604174,2,17,https://xlarge.rsm.nl/phone-shop/#/products,https://xlarge.rsm.nl/phone-shop/#/products/filter,NA,[],0,2021-04-28T10:02:54Z,2021-04-28T10:02:56Z,2.15899992,0,1,23,2,2,0,1,17,136,0,0,2,0.36,0.64
kys4nALbJOAjKr7tWmarTDPVBNGp4BO,1619604177,2,18,https://xlarge.rsm.nl/phone-shop/#/best-sellers,https://xlarge.rsm.nl/phone-shop/#/add-to-comparison,NA,{comparison:[{id:8;fullName:Google Pixel 3a XL 64GB Mobile Phone - Black;price:329};{id:3;fullName:Samsung Galaxy A12 64GB Mobile Phone - Black;price:169.95};{id:11;fullName:iPhone SE 64GB Mobile Phone - Black;price:399}];linkLocation:product-overview},0,2021-04-28T10:02:56Z,2021-04-28T10:02:59Z,3.47300005,0,1,23,2,2,1,1,18,136,0,0,2,0.35,0.65
kys4nALbJOAjKr7tWmarTDPVBNGp4BO,1619604180,2,19,https://xlarge.rsm.nl/phone-shop/#/best-sellers,https://xlarge.rsm.nl/phone-shop/#/comparison,NA,{comparison:[{id:8;fullName:Google Pixel 3a XL 64GB Mobile Phone - Black;price:329};{id:3;fullName:Samsung Galaxy A12 64GB Mobile Phone - Black;price:169.95};{id:11;fullName:iPhone SE 64GB Mobile Phone - Black;price:399}];linkLocation:top-navigation},0,2021-04-28T10:02:59Z,2021-04-28T10:03:01Z,1.736000061,0,1,23,2,2,0,1,19,136,0,0,2,0.34,0.66
